id,name,type,year,variable,value
0500000US05001,"Arkansas County, Arkansas",county,2015,percent_high_school_graduate_or_higher,82.1
0500000US05001,"Arkansas County, Arkansas",county,2014,percent_high_school_graduate_or_higher,83.2
0500000US51013,"Arlington County, Virginia",county,2016,percent_high_school_graduate_or_higher,93.8
0500000US51013,"Arlington County, Virginia",county,2015,percent_high_school_graduate_or_higher,93.5
0500000US51013,"Arlington County, Virginia",county,2012,percent_high_school_graduate_or_higher,92.8
0500000US51013,"Arlington County, Virginia",county,2011,percent_high_school_graduate_or_higher,92.6
0500000US42005,"Armstrong County, Pennsylvania",county,2016,percent_high_school_graduate_or_higher,89.1
0500000US42005,"Armstrong County, Pennsylvania",county,2011,percent_high_school_graduate_or_higher,88.2
0500000US42005,"Armstrong County, Pennsylvania",county,2010,percent_high_school_graduate_or_higher,87.7
0500000US42005,"Armstrong County, Pennsylvania",county,2014,percent_high_school_graduate_or_higher,89.1
0500000US48011,"Armstrong County, Texas",county,2016,percent_high_school_graduate_or_higher,89.8
0500000US48011,"Armstrong County, Texas",county,2014,percent_high_school_graduate_or_higher,89.4
0500000US48011,"Armstrong County, Texas",county,2012,percent_high_school_graduate_or_higher,87.7
0500000US23003,"Aroostook County, Maine",county,2016,percent_high_school_graduate_or_higher,87.4
0500000US23003,"Aroostook County, Maine",county,2015,percent_high_school_graduate_or_higher,86.6
0500000US23003,"Aroostook County, Maine",county,2014,percent_high_school_graduate_or_higher,86.3
0500000US72015,"Arroyo Municipio, Puerto Rico",county,2015,percent_high_school_graduate_or_higher,74.5
0500000US72015,"Arroyo Municipio, Puerto Rico",county,2014,percent_high_school_graduate_or_higher,72
0500000US72015,"Arroyo Municipio, Puerto Rico",county,2012,percent_high_school_graduate_or_higher,67.8
0500000US72015,"Arroyo Municipio, Puerto Rico",county,2010,percent_high_school_graduate_or_higher,63.4
0500000US31005,"Arthur County, Nebraska",county,2015,percent_high_school_graduate_or_higher,96.6
0500000US31005,"Arthur County, Nebraska",county,2016,percent_high_school_graduate_or_higher,95
0500000US31005,"Arthur County, Nebraska",county,2012,percent_high_school_graduate_or_higher,95.6
0500000US22005,"Ascension Parish, Louisiana",county,2012,percent_high_school_graduate_or_higher,88.4
0500000US37009,"Ashe County, North Carolina",county,2016,percent_high_school_graduate_or_higher,83.3
0500000US37009,"Ashe County, North Carolina",county,2015,percent_high_school_graduate_or_higher,82.2
0500000US37009,"Ashe County, North Carolina",county,2014,percent_high_school_graduate_or_higher,80.7
0500000US39005,"Ashland County, Ohio",county,2015,percent_high_school_graduate_or_higher,87.8
0500000US39005,"Ashland County, Ohio",county,2011,percent_high_school_graduate_or_higher,86.4
0500000US39005,"Ashland County, Ohio",county,2010,percent_high_school_graduate_or_higher,85.6
0500000US55003,"Ashland County, Wisconsin",county,2015,percent_high_school_graduate_or_higher,92.3
0500000US55003,"Ashland County, Wisconsin",county,2016,percent_high_school_graduate_or_higher,91.6
0500000US55003,"Ashland County, Wisconsin",county,2010,percent_high_school_graduate_or_higher,89.5
0500000US55003,"Ashland County, Wisconsin",county,2012,percent_high_school_graduate_or_higher,90.9
0500000US05003,"Ashley County, Arkansas",county,2015,percent_high_school_graduate_or_higher,84.9
0500000US05003,"Ashley County, Arkansas",county,2011,percent_high_school_graduate_or_higher,81.6
0500000US05003,"Ashley County, Arkansas",county,2012,percent_high_school_graduate_or_higher,82.8
0500000US05003,"Ashley County, Arkansas",county,2010,percent_high_school_graduate_or_higher,81.1
0500000US39007,"Ashtabula County, Ohio",county,2016,percent_high_school_graduate_or_higher,85.4
0500000US39007,"Ashtabula County, Ohio",county,2014,percent_high_school_graduate_or_higher,85.6
0500000US53003,"Asotin County, Washington",county,2015,percent_high_school_graduate_or_higher,89.4
0500000US53003,"Asotin County, Washington",county,2016,percent_high_school_graduate_or_higher,90
0500000US53003,"Asotin County, Washington",county,2012,percent_high_school_graduate_or_higher,89.1
0500000US53003,"Asotin County, Washington",county,2014,percent_high_school_graduate_or_higher,88.7
0500000US22007,"Assumption Parish, Louisiana",county,2015,percent_high_school_graduate_or_higher,72.7
0500000US22007,"Assumption Parish, Louisiana",county,2016,percent_high_school_graduate_or_higher,72.7
0500000US22007,"Assumption Parish, Louisiana",county,2010,percent_high_school_graduate_or_higher,69.2
0500000US48013,"Atascosa County, Texas",county,2016,percent_high_school_graduate_or_higher,75.3
0500000US48013,"Atascosa County, Texas",county,2015,percent_high_school_graduate_or_higher,75.8
0500000US48013,"Atascosa County, Texas",county,2011,percent_high_school_graduate_or_higher,75.2
0500000US20005,"Atchison County, Kansas",county,2016,percent_high_school_graduate_or_higher,92.6
0500000US20005,"Atchison County, Kansas",county,2010,percent_high_school_graduate_or_higher,87.8
0500000US29005,"Atchison County, Missouri",county,2016,percent_high_school_graduate_or_higher,90
0500000US29005,"Atchison County, Missouri",county,2015,percent_high_school_graduate_or_higher,89.9
0500000US29005,"Atchison County, Missouri",county,2011,percent_high_school_graduate_or_higher,88.2
0500000US29005,"Atchison County, Missouri",county,2012,percent_high_school_graduate_or_higher,89
0500000US39009,"Athens County, Ohio",county,2016,percent_high_school_graduate_or_higher,89.7
0500000US13003,"Atkinson County, Georgia",county,2015,percent_high_school_graduate_or_higher,69.5
0500000US13003,"Atkinson County, Georgia",county,2016,percent_high_school_graduate_or_higher,67.9
0500000US13003,"Atkinson County, Georgia",county,2012,percent_high_school_graduate_or_higher,64.5
0500000US34001,"Atlantic County, New Jersey",county,2015,percent_high_school_graduate_or_higher,84.6
0500000US34001,"Atlantic County, New Jersey",county,2014,percent_high_school_graduate_or_higher,84.7
0500000US40005,"Atoka County, Oklahoma",county,2015,percent_high_school_graduate_or_higher,81.8
0500000US40005,"Atoka County, Oklahoma",county,2016,percent_high_school_graduate_or_higher,81.8
0500000US40005,"Atoka County, Oklahoma",county,2011,percent_high_school_graduate_or_higher,80.5
0500000US28007,"Attala County, Mississippi",county,2016,percent_high_school_graduate_or_higher,76.9
0500000US28007,"Attala County, Mississippi",county,2014,percent_high_school_graduate_or_higher,76.1
0500000US28007,"Attala County, Mississippi",county,2011,percent_high_school_graduate_or_higher,70.4
0500000US28007,"Attala County, Mississippi",county,2012,percent_high_school_graduate_or_higher,73.1
0500000US29007,"Audrain County, Missouri",county,2016,percent_high_school_graduate_or_higher,84.5
0500000US29007,"Audrain County, Missouri",county,2015,percent_high_school_graduate_or_higher,84
0500000US29007,"Audrain County, Missouri",county,2014,percent_high_school_graduate_or_higher,85
0500000US19009,"Audubon County, Iowa",county,2016,percent_high_school_graduate_or_higher,89.6
0500000US39011,"Auglaize County, Ohio",county,2015,percent_high_school_graduate_or_higher,92.5
0500000US39011,"Auglaize County, Ohio",county,2016,percent_high_school_graduate_or_higher,92.8
0500000US39011,"Auglaize County, Ohio",county,2011,percent_high_school_graduate_or_higher,90.3
0500000US39011,"Auglaize County, Ohio",county,2014,percent_high_school_graduate_or_higher,91.9
0500000US51015,"Augusta County, Virginia",county,2015,percent_high_school_graduate_or_higher,86
0500000US51015,"Augusta County, Virginia",county,2016,percent_high_school_graduate_or_higher,86.5
0500000US46003,"Aurora County, South Dakota",county,2016,percent_high_school_graduate_or_higher,88.6
0500000US46003,"Aurora County, South Dakota",county,2015,percent_high_school_graduate_or_higher,88
0500000US46003,"Aurora County, South Dakota",county,2011,percent_high_school_graduate_or_higher,89.2
0500000US46003,"Aurora County, South Dakota",county,2012,percent_high_school_graduate_or_higher,86.7
0500000US46003,"Aurora County, South Dakota",county,2010,percent_high_school_graduate_or_higher,85.3
0500000US48015,"Austin County, Texas",county,2015,percent_high_school_graduate_or_higher,84.4
0500000US48015,"Austin County, Texas",county,2016,percent_high_school_graduate_or_higher,82.4
0500000US48015,"Austin County, Texas",county,2011,percent_high_school_graduate_or_higher,82.7
0500000US48015,"Austin County, Texas",county,2010,percent_high_school_graduate_or_higher,81.2
0500000US48015,"Austin County, Texas",county,2012,percent_high_school_graduate_or_higher,83.5
0500000US01001,"Autauga County, Alabama",county,2016,percent_high_school_graduate_or_higher,87.6
0500000US01001,"Autauga County, Alabama",county,2014,percent_high_school_graduate_or_higher,86.2
0500000US01001,"Autauga County, Alabama",county,2011,percent_high_school_graduate_or_higher,86.5
0500000US01001,"Autauga County, Alabama",county,2012,percent_high_school_graduate_or_higher,85.1
0500000US37011,"Avery County, North Carolina",county,2011,percent_high_school_graduate_or_higher,81.5
0500000US37011,"Avery County, North Carolina",county,2010,percent_high_school_graduate_or_higher,81.3
0500000US22009,"Avoyelles Parish, Louisiana",county,2016,percent_high_school_graduate_or_higher,73.2
0500000US08009,"Baca County, Colorado",county,2015,percent_high_school_graduate_or_higher,87.2
0500000US08009,"Baca County, Colorado",county,2016,percent_high_school_graduate_or_higher,86.3
0500000US13005,"Bacon County, Georgia",county,2015,percent_high_school_graduate_or_higher,77.5
0500000US13005,"Bacon County, Georgia",county,2012,percent_high_school_graduate_or_higher,71.8
0500000US13005,"Bacon County, Georgia",county,2014,percent_high_school_graduate_or_higher,74.2
0500000US13005,"Bacon County, Georgia",county,2011,percent_high_school_graduate_or_higher,71.9
0500000US48017,"Bailey County, Texas",county,2016,percent_high_school_graduate_or_higher,67.6
0500000US48017,"Bailey County, Texas",county,2015,percent_high_school_graduate_or_higher,68.2
0500000US48017,"Bailey County, Texas",county,2010,percent_high_school_graduate_or_higher,73.4
0500000US12003,"Baker County, Florida",county,2015,percent_high_school_graduate_or_higher,81.7
0500000US12003,"Baker County, Florida",county,2016,percent_high_school_graduate_or_higher,82.1
0500000US12003,"Baker County, Florida",county,2011,percent_high_school_graduate_or_higher,78.4
0500000US13007,"Baker County, Georgia",county,2016,percent_high_school_graduate_or_higher,78.8
0500000US13007,"Baker County, Georgia",county,2015,percent_high_school_graduate_or_higher,80.3
0500000US13007,"Baker County, Georgia",county,2011,percent_high_school_graduate_or_higher,81.3
0500000US13007,"Baker County, Georgia",county,2012,percent_high_school_graduate_or_higher,82
0500000US41001,"Baker County, Oregon",county,2016,percent_high_school_graduate_or_higher,90.4
0500000US41001,"Baker County, Oregon",county,2015,percent_high_school_graduate_or_higher,89.3
0500000US41001,"Baker County, Oregon",county,2012,percent_high_school_graduate_or_higher,88.1
0500000US41001,"Baker County, Oregon",county,2014,percent_high_school_graduate_or_higher,89.8
0500000US01003,"Baldwin County, Alabama",county,2011,percent_high_school_graduate_or_higher,87.9
0500000US01003,"Baldwin County, Alabama",county,2012,percent_high_school_graduate_or_higher,88.4
0500000US01003,"Baldwin County, Alabama",county,2014,percent_high_school_graduate_or_higher,89
0500000US13009,"Baldwin County, Georgia",county,2016,percent_high_school_graduate_or_higher,81.7
0500000US13009,"Baldwin County, Georgia",county,2015,percent_high_school_graduate_or_higher,82.6
0500000US13009,"Baldwin County, Georgia",county,2010,percent_high_school_graduate_or_higher,78
0500000US13009,"Baldwin County, Georgia",county,2014,percent_high_school_graduate_or_higher,82.5
0500000US21007,"Ballard County, Kentucky",county,2016,percent_high_school_graduate_or_higher,86.2
0500000US21007,"Ballard County, Kentucky",county,2015,percent_high_school_graduate_or_higher,85
0500000US21007,"Ballard County, Kentucky",county,2014,percent_high_school_graduate_or_higher,83.8
0500000US24510,"Baltimore city, Maryland",county,2015,percent_high_school_graduate_or_higher,82.5
0500000US24510,"Baltimore city, Maryland",county,2016,percent_high_school_graduate_or_higher,83.5
0500000US24510,"Baltimore city, Maryland",county,2010,percent_high_school_graduate_or_higher,77.4
0500000US24510,"Baltimore city, Maryland",county,2011,percent_high_school_graduate_or_higher,78.5
0500000US24005,"Baltimore County, Maryland",county,2015,percent_high_school_graduate_or_higher,90.6
0500000US24005,"Baltimore County, Maryland",county,2012,percent_high_school_graduate_or_higher,89.7
0500000US45009,"Bamberg County, South Carolina",county,2016,percent_high_school_graduate_or_higher,77.5
0500000US45009,"Bamberg County, South Carolina",county,2015,percent_high_school_graduate_or_higher,76.4
0500000US45009,"Bamberg County, South Carolina",county,2010,percent_high_school_graduate_or_higher,76.4
0500000US45009,"Bamberg County, South Carolina",county,2011,percent_high_school_graduate_or_higher,78.3
0500000US48019,"Bandera County, Texas",county,2015,percent_high_school_graduate_or_higher,85.8
0500000US13011,"Banks County, Georgia",county,2016,percent_high_school_graduate_or_higher,75.4
0500000US13011,"Banks County, Georgia",county,2015,percent_high_school_graduate_or_higher,78.1
0500000US13011,"Banks County, Georgia",county,2014,percent_high_school_graduate_or_higher,77.6
0500000US13011,"Banks County, Georgia",county,2011,percent_high_school_graduate_or_higher,75.2
